source_repository,source_head,source_path,source_sha256,bytes,status,source_type,disposition,prime_target,wave,reason
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,spark-catalog/chiron/chiron-safe-evidence-pattern.md,d631c73cbfa4ebc654144206779d9d2e5c3fd2322bec6c034e6bf4d2306cb183,5174,proposed,Spark,ARCHIVE,predecessor://Jktomy/atlas-codex@c892dc05ea56db0134a0e865f56d491f9c02ff85/spark-catalog/chiron/chiron-safe-evidence-pattern.md,ARCHIVE,Spark/backlog material is noncanonical and remains searchable in the frozen predecessor.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,spark-catalog/chiron/phi-free-clinic-template-library.md,c258a53ff4236d2a5cc286677b66387b0e8d38d94298cc95eb78eb284caddd02,8073,proposed,Spark,EXCLUDE,,EXCLUDE,Private or protected-domain detail is not admitted to Prime clean source.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,spark-catalog/genesis/family-meal-rotation-template.md,5979f747e752710e9d9c860bec197b1b1f76b11e7e838f592f6be223f38ae9cf,8694,proposed,Spark,ARCHIVE,predecessor://Jktomy/atlas-codex@c892dc05ea56db0134a0e865f56d491f9c02ff85/spark-catalog/genesis/family-meal-rotation-template.md,ARCHIVE,Spark/backlog material is noncanonical and remains searchable in the frozen predecessor.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,spark-catalog/genesis/kitchen-morningstar-family-rhythm.md,2ce173cace1c35e9e5a0782c1a39f71c6873c93d043bbb0ea58606b709747954,8173,proposed,Spark,ARCHIVE,predecessor://Jktomy/atlas-codex@c892dc05ea56db0134a0e865f56d491f9c02ff85/spark-catalog/genesis/kitchen-morningstar-family-rhythm.md,ARCHIVE,Spark/backlog material is noncanonical and remains searchable in the frozen predecessor.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,spark-catalog/helios/grazing-ember-lightweight-fallback.md,3667a2bb201f540edf42eebbb1e1155b50ce1571639184398ee069740fd18f70,8216,proposed,Spark,ARCHIVE,predecessor://Jktomy/atlas-codex@c892dc05ea56db0134a0e865f56d491f9c02ff85/spark-catalog/helios/grazing-ember-lightweight-fallback.md,ARCHIVE,Spark/backlog material is noncanonical and remains searchable in the frozen predecessor.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,spark-catalog/helios/relay-emergency-viewing.md,e290f391bdd4cf2563377bf5b0682779ac32a1d79b496fc6f4bc5ee879e72d7e,6899,proposed,Spark,ARCHIVE,predecessor://Jktomy/atlas-codex@c892dc05ea56db0134a0e865f56d491f9c02ff85/spark-catalog/helios/relay-emergency-viewing.md,ARCHIVE,Spark/backlog material is noncanonical and remains searchable in the frozen predecessor.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,spark-catalog/helios/resilient-family-media-layer.md,ed4c151889bd3da516a94d0e440b37a20834a4aa35d609c95fbb474c74898538,8883,proposed,Spark,ARCHIVE,predecessor://Jktomy/atlas-codex@c892dc05ea56db0134a0e865f56d491f9c02ff85/spark-catalog/helios/resilient-family-media-layer.md,ARCHIVE,Spark/backlog material is noncanonical and remains searchable in the frozen predecessor.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,spark-catalog/midas-adjacent/family-facing-review-interface.md,79769ddbbeaac7c1546dd0c105ac0b3bae45200b3524d6004b9f73b97a72ab25,9225,proposed,Spark,ARCHIVE,predecessor://Jktomy/atlas-codex@c892dc05ea56db0134a0e865f56d491f9c02ff85/spark-catalog/midas-adjacent/family-facing-review-interface.md,ARCHIVE,Spark/backlog material is noncanonical and remains searchable in the frozen predecessor.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,spark-catalog/midas-adjacent/project-capital-capacity-shell.md,4d312c8acae16297d0d75e4e1aaf84dd9076fc8ebd064a5d806dd9f92c66a333,5783,proposed,Spark,ARCHIVE,predecessor://Jktomy/atlas-codex@c892dc05ea56db0134a0e865f56d491f9c02ff85/spark-catalog/midas-adjacent/project-capital-capacity-shell.md,ARCHIVE,Spark/backlog material is noncanonical and remains searchable in the frozen predecessor.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,spark-catalog/odyssey/prometheus-managed-service-discipline.md,d4b2e61e1b5e0f4dae470f2ad6308e1e0c197cd9d51b4bf2568b72e934cb54fe,9181,proposed,Spark,ARCHIVE,predecessor://Jktomy/atlas-codex@c892dc05ea56db0134a0e865f56d491f9c02ff85/spark-catalog/odyssey/prometheus-managed-service-discipline.md,ARCHIVE,Spark/backlog material is noncanonical and remains searchable in the frozen predecessor.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,spark-catalog/odyssey/prometheus-post-phase-1-service-map.md,c42b3a7fd1ecb134979c9486fc41dbeca567d04082476eba23eb6d75cf020682,7893,proposed,Spark,ARCHIVE,predecessor://Jktomy/atlas-codex@c892dc05ea56db0134a0e865f56d491f9c02ff85/spark-catalog/odyssey/prometheus-post-phase-1-service-map.md,ARCHIVE,Spark/backlog material is noncanonical and remains searchable in the frozen predecessor.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,spark-catalog/pegasus/family-reunion-resort-research-engine.md,f00bc6d5a926ee944619ce31e8dda350bfc2a1704f6f763ce0d283092a0a0959,5441,proposed,Spark,ARCHIVE,predecessor://Jktomy/atlas-codex@c892dc05ea56db0134a0e865f56d491f9c02ff85/spark-catalog/pegasus/family-reunion-resort-research-engine.md,ARCHIVE,Spark/backlog material is noncanonical and remains searchable in the frozen predecessor.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,spark-catalog/pegasus/travel-vault-template-system.md,e19a1843c032b599f2e4ba6baf4163742b1fc85a8d4cbc802df82daf4cd20055,8154,proposed,Spark,EXCLUDE,,EXCLUDE,Private or protected-domain detail is not admitted to Prime clean source.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,spark-catalog/phoenix/restore-proof-before-service-migration.md,b1794c4c57dd8d233bc3028d53db90db545a82f2c30696083aa75fa161f3edbd,8427,proposed,Spark,ARCHIVE,predecessor://Jktomy/atlas-codex@c892dc05ea56db0134a0e865f56d491f9c02ff85/spark-catalog/phoenix/restore-proof-before-service-migration.md,ARCHIVE,Spark/backlog material is noncanonical and remains searchable in the frozen predecessor.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,spark-catalog/raphael/family-inbox-health-log-workflow.md,7b1ce682ff79c8996941332ce755d8f4ccfb9f15588e6c7dc4be22c0468d9f10,8272,proposed,Spark,EXCLUDE,,EXCLUDE,Private or protected-domain detail is not admitted to Prime clean source.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,spark-catalog/raphael/great-sage-family-health-coordination.md,506c1f8d82ef2654cc05b2241978a3fcea17664f7ce3905d20c6e2f8ce6d909a,5437,proposed,Spark,ARCHIVE,predecessor://Jktomy/atlas-codex@c892dc05ea56db0134a0e865f56d491f9c02ff85/spark-catalog/raphael/great-sage-family-health-coordination.md,ARCHIVE,Spark/backlog material is noncanonical and remains searchable in the frozen predecessor.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,spark-catalog/templates/chiron-phi-free-template-packet.md,522465ebb29d7370237d72c358d032ed31994fe352dd58daa7ecfc5c5fe4a1a3,3338,proposed,Spark,ARCHIVE,predecessor://Jktomy/atlas-codex@c892dc05ea56db0134a0e865f56d491f9c02ff85/spark-catalog/templates/chiron-phi-free-template-packet.md,ARCHIVE,Spark/backlog material is noncanonical and remains searchable in the frozen predecessor.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,spark-catalog/templates/genesis-family-meal-rotation-template.md,9b65fad58fbe2d185697bb900cf428821eadba4348c03210c090fa1c9533bc49,2848,proposed,Spark,ARCHIVE,predecessor://Jktomy/atlas-codex@c892dc05ea56db0134a0e865f56d491f9c02ff85/spark-catalog/templates/genesis-family-meal-rotation-template.md,ARCHIVE,Spark/backlog material is noncanonical and remains searchable in the frozen predecessor.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,spark-catalog/templates/great-sage-family-inbox-routing-template.md,63ed9a47585c7c891e801058ed4813e6466e64bb07d54a294f8b5d7f8c47602b,3068,proposed,Spark,ARCHIVE,predecessor://Jktomy/atlas-codex@c892dc05ea56db0134a0e865f56d491f9c02ff85/spark-catalog/templates/great-sage-family-inbox-routing-template.md,ARCHIVE,Spark/backlog material is noncanonical and remains searchable in the frozen predecessor.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,spark-catalog/templates/morningstar-hearthstone-sanitized-field-dictionary.md,721d0e1b0d3287fa93bbe0de5ff308cd537c5764888758f34e943c6ceaa0a283,3387,proposed,Spark,ARCHIVE,predecessor://Jktomy/atlas-codex@c892dc05ea56db0134a0e865f56d491f9c02ff85/spark-catalog/templates/morningstar-hearthstone-sanitized-field-dictionary.md,ARCHIVE,Spark/backlog material is noncanonical and remains searchable in the frozen predecessor.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,spark-catalog/templates/pegasus-travel-vault-template-pack.md,23e2c17051be1bf30b9b7b5f66f753199efbe63c2aa82323af7fd116f63b6087,3512,proposed,Spark,EXCLUDE,,EXCLUDE,Private or protected-domain detail is not admitted to Prime clean source.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,spark-catalog/templates/spark-to-nexus-preview-packet-template.md,4626b2ff49c3051ed81eda98a8ecf2f2ecc980b481587c3a7057294bd1e8b8d5,3099,proposed,Spark,ARCHIVE,predecessor://Jktomy/atlas-codex@c892dc05ea56db0134a0e865f56d491f9c02ff85/spark-catalog/templates/spark-to-nexus-preview-packet-template.md,ARCHIVE,Spark/backlog material is noncanonical and remains searchable in the frozen predecessor.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,sunsetting-protocol.md,eec3961f3b538a62c6a573a84a531e76f8063eb246b8e4984800f9addee8cea3,82973,Active,Protocol,REMODEL,governance/source-lifecycle.md,P1,Source lifecycle meaning is consolidated into Prime governance.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,templates/preview-bundle-template.md,4da8990c61c04ad70340943a015f265c5fd3cdd87b7b2c4ab31995e8687a5566,1147,Active,Template,MERGE,templates/preview-bundle-template.md,P1,Reusable clean template is admitted unchanged unless Prime already has a successor.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,templates/project-template.md,230bcb13627bdd6a6409071c808734b30845ddb52b440070089e4b21760df804,703,Active,Template,MERGE,templates/project-template.md,P1,Reusable clean template is admitted unchanged unless Prime already has a successor.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,templates/protocol-template.md,5f25ac01f5c08a257712bf1a491a966b5ff55a96137badf48bf5b33948bcded6,890,Active,Template,MERGE,templates/protocol-template.md,P1,Reusable clean template is admitted unchanged unless Prime already has a successor.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,templates/source-file-template.md,2446d250ecf896c3b42985ff6bff0f978f907f122a0344d9da94da0aff978b64,704,Active,Template,MERGE,templates/source-file-template.md,P1,Reusable clean template is admitted unchanged unless Prime already has a successor.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,templates/support-file-template.md,389bed7972488f2e6057b783172f1e6e2ad5e49f9f93b3a27d56f591c0ee62ed,854,Active,Template,MERGE,templates/support-file-template.md,P1,Reusable clean template is admitted unchanged unless Prime already has a successor.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,tests/athenas_spear/init.py,6e830df4b2c3fe705bf541707a22b7808302cf06fd52851ed57f36b5895327ef,50,,,REMODEL,tools/thread-engine/spear_bridge/,P0,Legacy Spear implementation is replaced by the proven Prime-native Spear bridge and Thread Engine.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,tests/athenas_spear/test_idempotency.py,4398ef4f2d3dc75099c787666234a19476df796c8a8def333f038ddc82c9e7ce,3353,,,REMODEL,tools/thread-engine/spear_bridge/,P0,Legacy Spear implementation is replaced by the proven Prime-native Spear bridge and Thread Engine.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,tests/athenas_spear/test_mutation.py,c3721833d55433263af92de137c896595962f8f464c8d659355d8b011f23d7b1,11799,,,REMODEL,tools/thread-engine/spear_bridge/,P0,Legacy Spear implementation is replaced by the proven Prime-native Spear bridge and Thread Engine.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,tests/athenas_spear/test_packet.py,9fd43cf32faab59439c3c74e9805779923bd33fc8e77095ab50671ef3debdfb6,1855,,,REMODEL,tools/thread-engine/spear_bridge/,P0,Legacy Spear implementation is replaced by the proven Prime-native Spear bridge and Thread Engine.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,tests/athenas_spear/test_render.py,d0aa563c001ca22e05a89804b2cfc285c10a2c6239b0f21e87e232d5eaaa6cb4,3695,,,REMODEL,tools/thread-engine/spear_bridge/,P0,Legacy Spear implementation is replaced by the proven Prime-native Spear bridge and Thread Engine.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,tests/athenas_spear/test_routing.py,de2766fda3cb6e2b82c6567f45fdd91a72f7fc1db61e1c01622e668679f875ad,1801,,,REMODEL,tools/thread-engine/spear_bridge/,P0,Legacy Spear implementation is replaced by the proven Prime-native Spear bridge and Thread Engine.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,tests/athenas_spear/test_safety.py,d6482028439ba217f54015af518dec246b54bbbc17cf8aa37e586b941f1e4abd,2214,,,REMODEL,tools/thread-engine/spear_bridge/,P0,Legacy Spear implementation is replaced by the proven Prime-native Spear bridge and Thread Engine.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,tests/athenas_spear/test_workflow_adapter.py,ddd0872d3b7b138c4719d8acad10fcb27b96d5ce954038c9adf06a257bd43544,7379,,,REMODEL,tools/thread-engine/spear_bridge/,P0,Legacy Spear implementation is replaced by the proven Prime-native Spear bridge and Thread Engine.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,tests/athenas_spear/test_workflow_contract.py,6204577b825b60bc95443331b2239cc5629181fdd5a82fb9e2f21db805229803,1681,,,REMODEL,tools/thread-engine/spear_bridge/,P0,Legacy Spear implementation is replaced by the proven Prime-native Spear bridge and Thread Engine.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,tests/athenas_spear/test_workflow_policy.py,d024a7674f86d6ea0737a305c4607b06e6b97b1ec3d5afb500a75c0b469766e6,2999,,,REMODEL,tools/thread-engine/spear_bridge/,P0,Legacy Spear implementation is replaced by the proven Prime-native Spear bridge and Thread Engine.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,tests/fixtures/athenas_spear/exact-replace-packet.txt,1c12c65d3ee6668713354a799740c0ec9b2ff9fb5296ab218fac69b313d85c5b,489,,,REMODEL,tools/thread-engine/spear_bridge/,P0,Legacy Spear implementation is replaced by the proven Prime-native Spear bridge and Thread Engine.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,tests/fixtures/athenas_spear/freeform-payload.txt,80428ddb078e0bf57a29d4cfe7d828c02e0c5b6370873d154b9907732b9fba4d,66,,,REMODEL,tools/thread-engine/spear_bridge/,P0,Legacy Spear implementation is replaced by the proven Prime-native Spear bridge and Thread Engine.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,tests/fixtures/athenas_spear/issue-comment-packet.txt,f562cfc61227a533d006f4aaadc461350559c0ac5e716703f0127b1f8f6fa81a,269,,,REMODEL,tools/thread-engine/spear_bridge/,P0,Legacy Spear implementation is replaced by the proven Prime-native Spear bridge and Thread Engine.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,tests/fixtures/athenas_spear/issue-form-body.txt,a289be78b86714fe2359e79c7248a2bcf83f94db65cf1ab640b8150807bc0fa7,352,,,REMODEL,tools/thread-engine/spear_bridge/,P0,Legacy Spear implementation is replaced by the proven Prime-native Spear bridge and Thread Engine.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,tests/fixtures/athenas_spear/minimal-packet.txt,15c8b0bb53f37694637c9cef3fed516be1a29d64febe717b0952b855fa7fdf05,278,,,REMODEL,tools/thread-engine/spear_bridge/,P0,Legacy Spear implementation is replaced by the proven Prime-native Spear bridge and Thread Engine.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,tests/fixtures/athenas_spear/protected-payload.txt,c3c4c41b6d4879fc0be9039effa9a871c53a46347f1884c91b5ce5499d72d2b4,267,,,REMODEL,tools/thread-engine/spear_bridge/,P0,Legacy Spear implementation is replaced by the proven Prime-native Spear bridge and Thread Engine.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,tests/fixtures/athenas_spear/section-append-packet.txt,72c31f0a61d76c80a4a86961f1ead24340f220c21351bb9229b531d06b25fd65,500,,,REMODEL,tools/thread-engine/spear_bridge/,P0,Legacy Spear implementation is replaced by the proven Prime-native Spear bridge and Thread Engine.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,tests/fixtures/athenas_spear/source-patch-request.txt,3f6f9b474b6cdc9f6dd597859f9205a57fa5695219de839892dfe64084e04059,332,,,REMODEL,tools/thread-engine/spear_bridge/,P0,Legacy Spear implementation is replaced by the proven Prime-native Spear bridge and Thread Engine.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,tests/generated_index/test_build_index.py,c100f23fe717d28134470db0b71763b6d72524b1a27e0802fc4965b9cffdc4dd,12812,,,REMODEL,tests/generators/test_build_index.py,P6,Generator reproducibility tests are rebound to Prime.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,tests/r06/__init__.py,7eb70257593da06f682a3ddda54a9d260d4fc514f645237f5ca74b08f8da61a6,2,,,REMODEL,tests/prime-program/,P5,Legacy tests are represented by Prime-native whole-program validation.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,tests/r06/test_r06_completion.py,46876d6fa2b682f42a052e0f0655b5b241f4111f8ef2ef8d5b356f78cc980fc0,415,,,REMODEL,tests/prime-program/,P5,Legacy tests are represented by Prime-native whole-program validation.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,tests/r06/test_r06_projections.py,ad630703c1229dcc5c121b81270856f9c72cc85ffdd762857ce1cfa1422463cc,1423,,,REMODEL,tests/prime-program/,P5,Legacy tests are represented by Prime-native whole-program validation.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,tests/r06/test_source_router.py,296ddafc5aec112461e3ade1991832322a3502c35b63c2a1855631e97da7d666,2021,,,REMODEL,tests/prime-program/,P5,Legacy tests are represented by Prime-native whole-program validation.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,thread-engine.md,5cd0a44c2e3636e8fd3b8de1364ff198b44249ef1d5c6c72bfcb8e574a3e9405,6654,Active,Core Doctrine,REMODEL,knowledge/atlas-source-compendium.md,P4,Remaining active clean-source meaning is consolidated into the Prime compendium.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,tools/athenas_spear.py,a23c2e7e18f0f33ab0ec7cb3c04c40897998cc23ecd21151cac80c7ec1749d33,3058,,,REMODEL,tools/thread-engine/spear_bridge/,P0,Legacy Spear implementation is replaced by the proven Prime-native Spear bridge and Thread Engine.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,tools/athenas_spear/git_ops.py,16d986725e19cb04a8f22d354b15685e989a6909baa706552bdf73831f29b9ed,1970,,,REMODEL,tools/thread-engine/spear_bridge/,P0,Legacy Spear implementation is replaced by the proven Prime-native Spear bridge and Thread Engine.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,tools/athenas_spear/handlers/capture.py,06f62693071da04054a7e1e70059ad4b27b18946bf500f85ac33a16d1deb25d8,2613,,,REMODEL,tools/thread-engine/spear_bridge/,P0,Legacy Spear implementation is replaced by the proven Prime-native Spear bridge and Thread Engine.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,tools/athenas_spear/handlers/harvest.py,ac620b00c855ba52f33c6f52bcd738e0827330f2c2d99432cdf2bd326858dede,2311,,,REMODEL,tools/thread-engine/spear_bridge/,P0,Legacy Spear implementation is replaced by the proven Prime-native Spear bridge and Thread Engine.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,tools/athenas_spear/handlers/init.py,37087bd71159ef77c476564b3e79770c35cfcbe6eb72f7f7a3cc5fcb223f0691,1128,,,REMODEL,tools/thread-engine/spear_bridge/,P0,Legacy Spear implementation is replaced by the proven Prime-native Spear bridge and Thread Engine.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,tools/athenas_spear/handlers/spark.py,28355c6b11192a547df77dabfe83c21f634474fa71fffce9b1cfbf4a6e3acea3,1008,,,REMODEL,tools/thread-engine/spear_bridge/,P0,Legacy Spear implementation is replaced by the proven Prime-native Spear bridge and Thread Engine.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,tools/athenas_spear/init.py,154520b7cf8f7ce1c1f76dc145989255da55163831161a13043f769de5b2e4f0,386,,,REMODEL,tools/thread-engine/spear_bridge/,P0,Legacy Spear implementation is replaced by the proven Prime-native Spear bridge and Thread Engine.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,tools/athenas_spear/models.py,d92f69a7e57cb12c7622da8d6dfa87ddabf4935d90e3ae3f9d8837446bd0321d,2464,,,REMODEL,tools/thread-engine/spear_bridge/,P0,Legacy Spear implementation is replaced by the proven Prime-native Spear bridge and Thread Engine.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,tools/athenas_spear/mutation.py,40b01f61be4d64cac47a07284bdce84e594cd37e28553cf5a08c3c84d039c6a4,8450,,,REMODEL,tools/thread-engine/spear_bridge/,P0,Legacy Spear implementation is replaced by the proven Prime-native Spear bridge and Thread Engine.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,tools/athenas_spear/noctua_report.py,37d5e2389f5b500b4558d85975d7177736504a367a29b3cc87556cb82954566b,4493,,,REMODEL,tools/thread-engine/spear_bridge/,P0,Legacy Spear implementation is replaced by the proven Prime-native Spear bridge and Thread Engine.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,tools/athenas_spear/packet.py,1fdc38a770c8e0ce335a82903ac5fb6ab43e45e9b2eb3a51ceb157684ca4f927,5098,,,REMODEL,tools/thread-engine/spear_bridge/,P0,Legacy Spear implementation is replaced by the proven Prime-native Spear bridge and Thread Engine.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,tools/athenas_spear/render.py,856911f02312c9fac4cc5cdf84022b19853d9fd556e527b6bd73f48a77b2de03,3316,,,REMODEL,tools/thread-engine/spear_bridge/,P0,Legacy Spear implementation is replaced by the proven Prime-native Spear bridge and Thread Engine.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,tools/athenas_spear/routing.py,f90e867d280e42654d1b9a9d80ae710dc14081558952d62f60e94159aa07cca1,2863,,,REMODEL,tools/thread-engine/spear_bridge/,P0,Legacy Spear implementation is replaced by the proven Prime-native Spear bridge and Thread Engine.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,tools/athenas_spear/safety.py,72e845bf61501da94aea92dd96d52a11ee34837601eb9530b4e23d860ec031d4,4053,,,REMODEL,tools/thread-engine/spear_bridge/,P0,Legacy Spear implementation is replaced by the proven Prime-native Spear bridge and Thread Engine.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,tools/athenas_spear/targets.py,f36f4744aad4b899e209db60dea4c6f0354a409cad1a0be8d0949d3bc4e2c3cd,4523,,,REMODEL,tools/thread-engine/spear_bridge/,P0,Legacy Spear implementation is replaced by the proven Prime-native Spear bridge and Thread Engine.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,tools/athenas_spear/workflow_adapter.py,6ac2df576b6767dedd637e7edc05e4d2c8c8933fdbb1cd3441bd204ca2a866f7,15459,,,REMODEL,tools/thread-engine/spear_bridge/,P0,Legacy Spear implementation is replaced by the proven Prime-native Spear bridge and Thread Engine.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,tools/atlas-sword/ARCHITECTURE.md,e6deaa091940999d75737c6f40dc9480d0be225b9898bca5eaa28cd6b66aeee3,4804,,,MERGE,tools/atlas-sword/ARCHITECTURE.md,P0,Atlas Sword/Oathbringer source is required for protected recovery and self-change.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,tools/atlas-sword/README.md,7b1e3bf097add9a2be42ba1b003dcf541c7ea10722a0c131507605ef05b7e0fe,3328,,,MERGE,tools/atlas-sword/README.md,P0,Atlas Sword/Oathbringer source is required for protected recovery and self-change.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,tools/atlas-sword/engine/AtlasSword.Common.psm1,d4ff97cd824a4cc3b8ebd11e12644fa934577e59d8041ef3f02d62ec5536744e,2005,,,MERGE,tools/atlas-sword/engine/AtlasSword.Common.psm1,P0,Atlas Sword/Oathbringer source is required for protected recovery and self-change.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,tools/atlas-sword/engine/Invoke-AtlasSword.ps1,34b2a74cb80f5b9436678a21549f2ae4b0c8b243219df4141575c734f2df04fc,1518,,,MERGE,tools/atlas-sword/engine/Invoke-AtlasSword.ps1,P0,Atlas Sword/Oathbringer source is required for protected recovery and self-change.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,tools/atlas-sword/engine/oathbringer_contract.py,35c8c96a5250f8e9f5fcd6319ab1f3ff70d88785dabff0beb5b70745209cdc10,33060,,,MERGE,tools/atlas-sword/engine/oathbringer_contract.py,P0,Atlas Sword/Oathbringer source is required for protected recovery and self-change.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,tools/atlas-sword/examples/build.example.json,3252f3fa3b22779ff4c827600d9984efbcdb9affd5083f1ab899940a02a14319,2857,,,MERGE,tools/atlas-sword/examples/build.example.json,P0,Atlas Sword/Oathbringer source is required for protected recovery and self-change.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,tools/atlas-sword/examples/execute.example.json,78f6e312260088b8c7aa2be1409e7b410ff69965d17be710e454f142744d7be0,3044,,,MERGE,tools/atlas-sword/examples/execute.example.json,P0,Atlas Sword/Oathbringer source is required for protected recovery and self-change.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,tools/atlas-sword/examples/recovery.example.json,f853942773fa6eb7786842a6b2288c51c117e1e31ac315573d63f0ec307e2c3e,3076,,,MERGE,tools/atlas-sword/examples/recovery.example.json,P0,Atlas Sword/Oathbringer source is required for protected recovery and self-change.
